QuoteNumber,QuoteConversion_Flag
71176,0.999562561512
71177,2.8585711334e-05
71178,0.000710396445356
71182,0.102062813938
71184,3.43901433553e-06
71188,0.0386647246778
71189,2.86063022941e-05
71191,0.996950089931
71192,0.000332598254317
71193,0.00154189451132
71200,7.0209111982e-06
71202,0.618143200874
71204,0.0222534071654
71210,0.279616445303
71211,0.00804727058858
71215,0.142250075936
71217,0.000102448437246
71221,0.00220582028851
71223,0.683609306812
71225,6.14540522292e-06
71226,0.131034120917
71229,9.90692751657e-06
71231,0.00226998259313
71233,0.00492948293686
71240,0.622966706753
71241,0.000107793312054
71243,4.34709545516e-05
71256,0.819358825684
71257,0.563221216202
71259,0.0786455050111
71261,0.668041527271
71266,4.78744659631e-05
71272,0.00131275702734
71274,0.0643724575639
71275,0.99992108345
71276,0.26417028904
71283,3.91486219087e-06
71287,6.52464441373e-05
71290,7.52099003876e-05
71295,7.65945733292e-05
71296,2.66221832135e-05
71298,0.0288602281362
71299,1.28270958157e-05
71304,0.0425989925861
71305,0.951024949551
71309,0.000396910880227
71310,0.00577063625678
71311,0.00537603721023
71314,0.123103424907
71316,9.48153974605e-05
71318,9.20841466723e-06
71322,0.000135624330142
71324,0.987525343895
71333,0.0352748259902
71335,6.52030284982e-05
71336,7.836081204e-05
71338,2.94799974654e-06
71340,0.144761890173
71342,0.0244832411408
71343,0.00025644665584
71345,0.0980946570635
71346,0.0468878783286
71347,8.63430614118e-06
71348,0.000414722744608
71350,0.185143202543
71351,0.0248366575688
71355,0.00381542020477
71363,0.425095379353
71365,0.995768427849
71366,2.16423668462e-05
71369,0.99390655756
71374,0.993369817734
71375,0.393668949604
71380,0.0003339285322
71381,3.16223668051e-05
71382,0.000195625456399
71383,8.68255810929e-05
71384,0.573838353157
71386,5.15078936587e-05
71389,0.000137174152769
71395,0.217337802052
71399,0.00769000127912
71400,0.126605659723
71401,0.615613639355
71404,0.999977946281
71407,0.0104070566595
71408,0.04356091097
71413,0.573010325432
71415,0.0146367885172
71416,0.0107708964497
71421,0.00992036983371
71424,1.40597921927e-05
71427,4.45905152446e-06
71431,9.84066537058e-06
71432,0.0178687348962
71435,0.050493594259
71437,0.0353434346616
71438,0.168676570058
71443,3.92829588236e-06
71444,0.00707252975553
71445,0.155636698008
71449,5.42109337403e-05
71450,0.957437098026
71455,2.4377810405e-05
71456,0.0553090795875
71459,0.560452997684
71462,0.000331877672579
71466,0.000508784141857
71470,0.0652226656675
71472,0.999866127968
71474,0.999375164509
71475,6.64044928271e-05
71477,0.955825328827
71480,6.58587805447e-06
71484,0.007676103618
71486,0.0128112109378
71487,2.6146071832e-05
71489,0.137295544147
71492,5.28841701453e-06
71494,3.98887859774e-05
71495,0.00391007401049
71497,4.21733457188e-05
71500,0.0248546805233
71501,0.0331593863666
71506,3.3012660424e-05
71508,0.997096180916
71509,8.49119533086e-05
71512,0.00177115097176
71513,0.299188882113
71514,0.99760723114
71516,1.92230781977e-05
71517,0.322657942772
71521,2.51832134381e-05
71522,1.33630928758e-05
71525,0.0278901848942
71527,0.000223295181058
71529,0.342121809721
71530,4.78171168652e-05
71531,0.0103659154847
71535,2.06911499845e-06
71538,5.15197316417e-05
71540,2.9132797863e-05
71541,9.5480318123e-06
71542,7.54165694161e-06
71543,4.70779232273e-05
71546,0.999981999397
71547,0.000104183716758
71548,0.99909222126
71550,0.205348387361
71551,0.209802567959
71554,0.000184775926755
71566,0.00010182063852
71569,4.56785573988e-06
71572,3.70314228348e-05
71573,0.999623179436
71576,3.38586210091e-06
71577,0.981159329414
71578,8.03938382887e-05
71580,0.053769312799
71582,2.61333343587e-06
71584,4.51283085567e-05
71587,0.340170532465
71588,1.56525493367e-06
71591,0.18147842586
71592,0.000177514957613
71594,1.6116335928e-06
71596,0.44499501586
71600,5.64082301935e-06
71602,0.079361744225
71603,0.00505742290989
71605,0.0406105183065
71607,0.0052643972449
71608,0.02385260351
71613,0.0368689149618
71614,0.000120612487081
71618,0.000670180248562
71622,0.999922156334
71626,0.00611609080806
71627,7.01270982972e-05
71628,0.00308681023307
71643,0.595621168613
71645,1.24672633319e-05
71646,1.23976205941e-05
71649,0.519168138504
71653,0.025113645941
71654,0.351322323084
71657,0.0239511746913
71658,3.33580210281e-05
71660,0.0219838321209
71662,1.97364042833e-05
71664,5.30999614057e-06
71665,0.0243250578642
71667,0.99337798357
71671,0.0319495201111
71672,0.0405029468238
71673,0.018588129431
71674,0.0310878530145
71675,0.00020934586064
71678,0.000990280881524
71680,0.0308001153171
71681,0.511998414993
71683,0.00647204788402
71684,2.22499384108e-05
71686,0.0172963999212
71687,8.38286432554e-05
71688,0.0564020127058
71690,0.360216200352
71691,0.999394774437
71692,0.0662940442562
71695,0.000130504588014
71696,0.990559101105
71702,0.0210368223488
71704,0.000117428731755
71706,1.87549323982e-06
71707,0.00217619189061
71708,0.00540770031512
71709,0.00501203164458
71712,1.7830509023e-05
71716,3.2578194805e-05
71717,0.0017591654323
71718,0.00220839306712
71719,0.618561327457
71724,1.49148236233e-05
71727,0.0609553083777
71728,0.11539246887
71729,0.00689262710512
71730,0.153072535992
71737,0.0807020887733
71739,3.72898321075e-05
71740,0.11529212445
71742,0.00718864426017
71746,0.129955425858
71747,0.0017608308699
71748,0.0606225579977
71750,0.52803581953
71753,2.89851195703e-05
71754,0.0160027332604
71755,0.011466158554
71757,0.315618395805
71760,0.427594810724
71763,0.0011108641047
71766,0.998090565205
71770,0.0129705872387
71771,9.53379276325e-06
71774,0.180553272367
71778,1.54948213549e-06
71779,0.691853642464
71781,0.0156841445714
71783,0.000470980157843
71784,0.0126695837826
71785,9.97698734864e-05
71789,0.256603896618
71792,0.664248764515
71796,0.00014282639313
71797,0.000906706496608
71801,0.00684768427163
71806,0.000243210364715
71808,1.52069981141e-06
71809,2.19931621359e-06
71810,0.0202645715326
71811,0.999883055687
71815,5.0078255299e-05
71816,0.0284531097859
71818,0.028251728043
71821,3.98313522965e-06
71822,7.16167924111e-05
71827,0.0434273928404
71829,0.000138885545311
71832,0.125390455127
71834,7.16217109584e-05
71837,0.135487571359
71844,0.000721865391824
71845,0.013281497173
71847,2.59741432274e-06
71852,0.043943323195
71853,0.000155082598212
71854,0.614497363567
71863,0.0273629054427
71867,0.000114653477794
71869,7.1476993071e-06
71870,0.0276157539338
71874,0.323141157627
71875,0.0145250242203
71877,0.000849809031934
71879,0.0451307110488
71882,0.99950671196
71885,0.320294082165
71888,2.01288003154e-06
71891,0.0042731333524
71892,5.23861817783e-05
71893,0.296553879976
71895,0.335482567549
71896,0.100903190672
71900,8.43800262373e-06
71901,0.00685242051259
71902,0.362263381481
71904,0.000108526721306
71905,3.31362425641e-05
71906,1.57201827733e-06
71908,0.00130494777113
71909,0.00637882715091
71910,3.06560286845e-05
71913,2.78518436971e-05
71915,0.0039878343232
71916,0.011479110457
71920,0.150240704417
71923,0.645387530327
71926,1.84039902251e-06
71933,0.00697464263067
71937,0.226112082601
71941,6.06818230153e-06
71942,0.999624848366
71949,9.16250428418e-06
71951,1.67121925188e-05
71952,0.999633312225
71954,0.0248257406056
71955,0.996885359287
71962,2.78268544207e-06
71963,0.45491540432
71966,0.0661432892084
71967,0.0412997305393
71969,0.00214973976836
71973,0.999732792377
71974,5.2652478189e-05
71975,0.990686833858
71979,3.84907034459e-05
71982,0.00267559289932
71986,0.645331263542
71987,0.0161382853985
71988,4.57244277641e-05
71990,0.0529750026762
71991,1.62053602253e-05
71992,0.0229722484946
71994,5.9629604948e-05
71997,0.00155309541151
71998,0.00862279627472
72000,0.0162450112402
72003,0.421870827675
72007,0.999660491943
72008,0.00148931809235
72013,0.0202902052552
72022,0.0177995711565
72023,0.358384788036
72029,0.999817669392
72032,0.0416953228414
72033,0.0243231169879
72035,1.4386154362e-05
72036,0.000148696344695
72037,0.412758648396
72050,9.82945493888e-05
72053,0.0202945042402
72054,1.68198039319e-06
72057,6.76969357301e-05
72061,0.998208642006
72062,0.987186133862
72063,0.407933682203
72064,2.35485531448e-05
72068,0.981944203377
72069,0.0484397299588
72070,0.999677658081
72071,0.999476969242
72072,0.875494658947
72074,0.0369826070964
72076,0.0212796889246
72077,8.86136695044e-05
72078,4.35223482782e-05
72084,0.011917155236
72085,4.18905619881e-05
72086,8.74303514138e-05
72094,0.190528348088
72096,0.00914509966969
72097,2.41955367528e-05
72100,0.197910219431
72105,0.999197661877
72107,0.998762130737
72108,0.000167826277902
72112,4.06127001042e-05
72118,4.15747708757e-05
72123,0.999647378922
72127,0.0157102029771
72129,0.0136936372146
72130,0.961989283562
72132,0.0254025645554
72135,0.0729719176888
72143,0.759586393833
72147,0.0996823832393
72151,3.0106797567e-05
72152,6.43616949674e-05
72153,0.0263237971812
72158,0.0865749791265
72159,0.492698401213
72161,0.000184698947123
72162,0.0153634017333
72166,1.18801863209e-05
72171,0.00324464170262
72172,0.999472677708
72173,4.36169138993e-05
72175,1.32374716486e-05
72176,0.000209566336707
72178,1.98036377697e-05
72180,1.29172240122e-05
72181,0.0147198773921
72186,3.31813248522e-06
72187,3.52711176674e-05
72190,1.05231583802e-05
72191,0.0935518667102
72193,1.40392394314e-05
72197,3.37133383255e-06
72198,0.116362445056
72200,0.435936331749
72203,1.02686626633e-05
72204,0.0317707210779
72206,1.18191019283e-06
72207,7.54134771341e-06
72209,0.999838590622
72210,0.000198664201889
72211,0.000142007265822
72216,0.000105273655208
72220,7.99584304332e-05
72221,0.0909843817353
72225,0.028863761574
72226,0.580302596092
72229,0.0101569546387
72230,0.000193153493456
72236,0.100237071514
72237,0.00459826784208
72239,0.999993681908
72240,0.0924524739385
72241,0.991311967373
72244,0.404101341963
72246,0.00645319744945
72247,0.039409302175
72249,0.0931905508041
72250,0.465913057327
72253,0.0299348905683
72255,0.000616293342318
72256,9.50645335251e-05
72260,5.74582372792e-05
72262,0.999611794949
72263,1.18652178571e-05
72264,3.76647403755e-05
72265,0.0219032652676
72266,0.0821895003319
72269,0.996513426304
72270,0.999607861042
72271,1.00435227068e-06
72273,0.999977588654
72275,2.52640111285e-05
72278,0.999870419502
72279,0.00215300312266
72284,0.480917602777
72290,0.24039773643
72293,0.00174276379403
72294,2.2856513624e-06
72295,0.000338688056218
72298,0.0568508207798
72299,0.000130759945023
72300,0.0101276431233
72301,0.584618210793
72304,0.489956170321
72306,2.53733396676e-05
72307,2.45861156145e-05
72311,0.938354730606
72312,0.997149169445
72314,0.436768859625
72315,0.00736177572981
72316,2.48247542913e-05
72317,0.150603488088
72318,0.263919144869
72320,0.446016460657
72324,0.0245238859206
72325,1.32757531901e-06
72326,0.0120004452765
72331,1.66843565239e-05
72342,0.999628782272
72343,0.238504126668
72347,0.00348285655491
72348,0.0386199690402
72349,0.997715592384
72350,3.12980500894e-06
72351,0.000849601346999
72352,0.00583107257262
72355,0.0373321026564
72357,0.000506223645061
72358,0.993674814701
72362,0.0610761158168
72363,2.80093936453e-05
72364,0.0177319552749
72365,0.184805527329
72366,0.0176432896405
72369,0.99990427494
72371,0.0930403023958
72374,1.09610095933e-06
72375,1.29240870592e-05
72376,0.000660554505885
72378,0.0377256684005
72383,0.00237808632664
72384,0.355260550976
72385,0.019089255482
72388,0.00121411622968
72389,0.298458009958
72393,0.133739620447
72402,2.95046284009e-05
72407,0.0560451336205
72411,5.83902365179e-05
72415,2.88994101538e-06
72416,0.692812740803
72418,0.0134210428223
72419,0.00373372249305
72422,0.0124825211242
72425,0.221355259418
72429,0.0298493597656
72430,0.0833720564842
72432,0.00986101944
72434,0.000174069326022
72435,0.815179407597
72436,1.21911643873e-05
72439,0.647263050079
72442,0.00016684786533
72448,0.0102588469163
72452,0.281235307455
72453,0.000479664711747
72454,1.60998879437e-05
72455,5.74338946535e-06
72458,8.66015761858e-05
72462,0.999595344067
72463,0.106301084161
72464,0.0243945494294
72466,2.67682862614e-05
72467,0.0427439399064
72469,1.32701325128e-05
72471,0.00158993713558
72473,4.19057869294e-05
72474,9.40976970014e-05
72477,0.0121798971668
72480,0.0869055315852
72481,0.272711634636
72483,0.000606625922956
72487,0.000100524019217
72490,0.0130227198824
72491,0.0844944566488
72494,0.971040725708
72496,4.69217229693e-05
72497,1.12158068077e-05
72498,2.91397691399e-06
72499,0.000270751363132
72504,5.55927908863e-05
72509,0.0278647206724
72513,2.10651996895e-05
72514,0.147017434239
72515,0.000130586631713
72519,0.044444013387
72523,1.11421295514e-05
72524,0.00331997033209
72525,0.369471490383
72526,0.00929702632129
72532,0.00386597588658
72533,0.999061763287
72537,0.027779597789
72539,0.789390027523
72541,0.997932672501
72543,0.00771938823164
72549,0.0109473960474
72550,0.999712407589
72551,0.000621236220468
72557,9.2409325589e-05
72564,6.78758005961e-05
72565,0.0266370661557
72572,1.35408572532e-05
72577,0.64328533411
72581,0.998923361301
72582,2.87897660201e-06
72584,0.9999127388
72585,0.999671578407
72587,0.0350080989301
72589,0.0112805776298
72592,1.95721941054e-06
72593,0.0478593893349
72596,0.30606096983
72597,0.144294321537
72598,1.72782565642e-05
72599,0.22169354558
72600,0.999111831188
72607,0.0102880047634
72611,0.484681636095
72612,0.997701466084
72613,0.0543327368796
72620,1.4544646092e-06
72621,0.00533539801836
72623,3.48572175426e-05
72627,0.6120236516
72629,3.09808092425e-05
72633,0.998965859413
72634,5.47084127902e-05
72637,0.102811746299
72640,6.64289982524e-05
72641,0.999705255032
72646,0.615848064423
72651,0.997779786587
72652,0.0088628185913
72653,0.99929702282
72654,0.119627535343
72655,0.0171132721007
72657,0.000675809045788
72658,1.64134632996e-06
72662,0.417615771294
72664,0.00669130450115
72665,0.494854182005
72667,0.0515808463097
72670,0.30408757925
72672,0.0206622313708
72673,0.034110173583
72676,9.74882641458e-06
72677,1.46203519762e-05
72678,0.0832750126719
72684,0.00191532832105
72689,5.6635162764e-05
72691,9.72128764261e-05
72692,0.0338462404907
72694,0.999922394753
72696,0.164186358452
72700,0.0916554555297
72701,2.71998524113e-05
72702,0.605695426464
72706,0.99927097559
72707,0.513843417168
72713,0.010854139924
72716,0.478393763304
72717,0.163563206792
72725,2.71648059424e-06
72726,4.89111116622e-05
72727,4.09925414715e-05
72730,3.73292823497e-06
72731,0.999441444874
72734,0.316518068314
72737,0.0242751780897
72741,4.91802347824e-05
72743,2.66794959316e-05
72745,9.07686335267e-05
72749,5.76153215661e-05
72752,0.999859452248
72760,0.992545068264
72762,0.0187335964292
72763,0.0155938034877
72764,0.087514385581
72766,0.000105192375486
72769,0.10195595026
72772,0.0300546400249
72773,2.6409572456e-05
72774,0.0161810107529
72777,0.215624734759
72782,4.98758963658e-05
72788,0.999876737595
72789,0.0362839773297
72790,0.0145156141371
72795,0.534720003605
72796,0.0013432103442
72797,2.27741365961e-05
72798,0.015497840941
72804,0.00858419947326
72807,0.0229947287589
72811,4.26008045906e-05
72815,3.20865947288e-05
72817,0.999751389027
72818,0.0131944743916
72823,0.0499069616199
72824,0.000146342936205
72825,8.19092456368e-05
72827,0.0598028711975
72828,0.451676040888
72831,0.999849200249
72836,0.811284124851
72842,0.99846637249
72845,2.20298934437e-05
72846,0.999054729939
72847,0.2572504282
72849,5.38230560778e-05
72850,5.60957741982e-05
72851,0.0149574242532
72854,4.11222972616e-05
72855,1.48291019286e-05
72857,1.50920232045e-06
72860,1.67848993442e-05
72869,0.270045787096
72870,0.145553946495
72873,0.0629756450653
72876,0.0233267769217
72881,0.0171226747334
72882,0.05356637761
72887,0.164609223604
72892,1.04942346297e-05
72893,0.981312215328
72895,3.26843401126e-05
72896,9.53121070779e-06
72899,9.31465547183e-05
72900,0.00288118375465
72905,0.00150754477363
72908,0.0370053760707
72911,0.999960780144
72912,0.0201067719609
72914,0.0204387474805
72924,0.121504940093
72926,3.67491770703e-06
72933,0.284411489964
72934,0.282800763845
72935,1.42431026688e-05
72938,0.0108730727807
72944,0.997872114182
72947,8.33619851619e-05
72950,0.00101044087205
72952,7.34975037631e-05
72955,6.53480128676e-06
72961,5.13341110491e-05
72962,4.99296947964e-06
72964,0.0575776472688
72971,0.174787372351
72975,0.0359827764332
72980,1.19510457353e-06
72982,0.0198824051768
72983,6.86952535034e-06
72984,0.006851375103
72985,0.99962413311
72988,7.23115517758e-05
72989,0.00134697090834
72991,0.0180665869266
72998,0.999658465385
72999,0.00108050869312
73007,3.70089328499e-05
73008,0.217627614737
73010,2.01173429559e-06
73013,2.64555019385e-05
73014,0.00517349038273
73016,0.999940276146
73017,0.999403238297
73019,0.136351123452
73020,2.86502836389e-05
73025,1.34389292725e-05
73027,0.043806899339
73029,0.0894680991769
73030,0.00272547639906
73032,3.39241851179e-05
73038,1.94740914594e-06
73039,0.000486991280923
73042,0.00636626686901
73043,2.98284758173e-05
73045,0.0408067181706
73049,0.0437500327826
73054,0.997740387917
73059,0.169222071767
73063,3.35974368681e-06
73064,0.979094326496
73065,2.56699768215e-05
73067,0.0212958361953
73068,0.287012010813
73071,0.00476661184803
73075,0.309332281351
73081,8.47046758281e-05
73082,0.999873995781
73083,0.000158612776431
73086,0.034808754921
73088,6.37905031908e-05
73089,0.0113695794716
73091,0.106681026518
73097,0.249469786882
73098,8.08192817203e-06
73100,0.00476681767032
73101,0.0327105075121
73103,3.7818965211e-05
73104,2.0700033474e-06
73106,1.68523747561e-05
73107,0.0401116684079
73108,0.00159033841919
73109,0.00595724163577
73110,8.34531510918e-06
73113,0.00303889252245
73114,1.82668009074e-05
73115,0.164578944445
73116,0.0556006990373
73119,5.92399446759e-05
73122,9.06853165361e-05
73129,0.574239492416
73130,0.00656992616132
73131,5.36521001777e-05
73136,0.000139513504109
73143,0.990368127823
73145,0.029937133193
73147,6.44117390038e-05
73148,0.0529167950153
73150,0.301918715239
73151,3.37484311785e-06
73153,0.000111712623038
73154,0.555066883564
73157,6.66413616273e-05
73158,0.14036808908
73160,0.998149633408
73163,0.0142891854048
73169,2.2801801606e-05
73172,0.000842844659928
73174,0.285175472498
73178,0.0194186940789
73179,0.22731141746
73182,7.50959770812e-06
73185,0.104771696031
73186,0.335923939943
73187,3.85744860978e-05
73189,7.92359060142e-05
73190,6.07774491073e-05
73192,0.00143319228664
73200,0.00344864628278
73201,0.0950057730079
73204,0.999093532562
73205,0.0209889579564
73208,0.000870045274496
73211,8.13889855635e-05
73212,1.60637555382e-05
73226,8.03605234978e-06
73229,5.14290695719e-06
73231,1.09208103822e-05
73238,3.55784368367e-06
73242,0.0172187872231
73244,0.00591559009627
73245,0.604292988777
73248,4.62649768451e-05
73249,0.104431778193
73252,1.74429203526e-06
73254,0.999585330486
73257,0.999628186226
73258,0.00815863721073
73259,0.0246965568513
73262,0.00669917510822
73263,0.250139087439
73266,0.000108239510155
73267,1.72863983607e-05
73270,0.019998408854
73277,0.00202446314506
73282,5.29715216544e-05
73283,2.31315316341e-05
73289,2.3079885068e-05
73293,0.00640390627086
73295,0.0547790750861
73296,4.74077569379e-06
73307,3.31809860654e-05
73311,0.999559223652
73312,0.00927897915244
73314,0.172794133425
73317,1.35868294819e-05
73318,0.999547183514
73319,0.129798516631
73320,0.998379588127
73322,3.47787681676e-06
73323,0.017944836989
73325,8.82122840267e-05
73326,2.80309595837e-05
73333,7.18079445505e-06
73334,0.226840481162
73337,0.0048701018095
73338,4.4509601139e-05
73339,0.0157666299492
73343,3.1626499549e-05
73345,0.007297124248
73348,1.73415646714e-05
73350,6.79324002704e-05
73354,0.0121658081189
73357,4.9944192142e-05
73360,9.15909840842e-05
73361,0.728046834469
73364,4.03084995924e-05
73367,0.00713448179886
73368,0.325185209513
73370,0.998822033405
73371,2.15852878682e-06
73372,1.03645088529e-05
73374,0.0175398923457
73377,7.33566921554e-05
73379,5.09310993948e-05
73383,0.248312875628
73387,0.726111888885
73391,0.0674648210406
73398,0.992205679417
73402,0.720292389393
73403,1.76565590664e-05
73405,0.277684748173
73407,0.656043410301
73414,3.49189358531e-05
73415,0.0364363752306
73416,9.1404417617e-06
73418,0.00532640190795
73419,0.00427399156615
73420,5.77084720135e-05
73421,2.46318068093e-05
73424,5.68855066376e-05
73429,8.64716057549e-05
73433,0.999991893768
73438,0.999826490879
73441,0.405871450901
73443,0.480178177357
73448,1.51493577505e-06
73453,0.0511441752315
73454,3.05881621898e-05
73455,0.00201397505589
73456,0.000115691756946
73457,0.0166801735759
73458,0.214755028486
73460,3.79990456167e-06
73461,1.34035399242e-05
73463,6.98332005413e-05
73465,0.0447296127677
73467,1.25934520838e-05
73468,1.83032971108e-05
73478,0.00151983974501
73481,0.000574502744712
73484,0.000927300599869
73487,0.013152836822
73490,3.46275155607e-05
73491,3.76955358661e-05
73495,0.000140902033309
73497,0.00277173123322
73499,8.65512265591e-06
73501,3.24888715113e-05
73503,0.239379167557
73505,2.20172678382e-05
73506,0.146533876657
73509,6.19407683189e-06
73510,0.684908807278
73511,0.00247247843072
73515,0.999097943306
73518,4.90849815833e-05
73519,0.000589096511248
73521,2.29257148021e-06
73523,0.00335712078959
73525,0.33146995306
73526,0.0189989022911
73529,0.0253440644592
73532,0.41402259469
73533,0.00501549988985
73542,0.126392781734
73544,0.996754825115
73545,1.96629480342e-06
73548,0.0140268346295
73549,0.968027174473
73551,3.82990256185e-05
73553,0.0273183081299
73554,0.290706157684
73557,0.99982625246
73560,4.6375891543e-05
73561,0.00471050245687
73564,6.43510138616e-05
73568,0.0253112874925
73573,7.27294718672e-06
73574,0.0953620448709
73575,0.0496613569558
73577,0.0558914132416
73578,1.49340521602e-05
73579,0.464145898819
73584,4.21568620368e-05
73585,0.00307512865402
73588,0.334073126316
73590,0.00476145278662
73593,0.10049533844
73594,0.0490936785936
73595,7.53632557462e-05
73599,0.599829792976
73600,0.186136186123
73602,0.302625983953
73603,0.390725076199
73605,6.460329314e-05
73607,0.015882531181
73608,5.54162143089e-05
73610,0.00887020677328
73611,0.00013038306497
73613,0.505889177322
73614,0.0261599253863
73619,1.37682391141e-05
73621,2.92259619528e-06
73622,0.0415216386318
73623,0.147984355688
73624,0.139654830098
73625,2.90314837912e-05
73627,0.00248178327456
73629,0.999805867672
73630,0.99889588356
73632,0.000341440521879
73635,5.93896402279e-06
73637,0.00352443498559
73639,1.85485278053e-05
73640,0.156650498509
73641,5.83271867072e-05
73642,0.994113385677
73644,0.225735142827
73649,0.0105657866225
73651,0.985936641693
73654,0.997508049011
73655,9.31790145842e-06
73658,1.87634650501e-05
73659,0.34771335125
73662,1.96516084543e-05
73663,6.57437849441e-05
73665,0.287163197994
73666,0.584595561028
73669,9.29651923798e-06
73673,3.0326000342e-05
73676,3.18266870636e-06
73677,0.000311432755552
73678,0.566821634769
73680,0.999870061874
73683,0.000379204488127
73684,0.999158143997
73687,0.00147370656487
73688,0.395978242159
73690,5.19896821061e-05
73691,8.33263038658e-06
73692,0.0312692634761
73694,0.00471501145512
73695,0.00286307861097
73701,0.641805291176
73702,0.0153413806111
73709,0.00369030283764
73710,0.99985063076
73711,4.51051164418e-06
73713,0.0579279214144
73715,0.0126219233498
73717,2.2970358259e-05
73721,0.00220925780013
73723,0.234004959464
73725,0.00169492664281
73726,0.0182538628578
73727,0.999314546585
73731,0.999969124794
73735,2.32462934946e-06
73740,0.0308815110475
73741,0.0248919669539
73743,0.999536275864
73744,1.83406027645e-05
73745,2.16254484258e-05
73746,6.0060989199e-05
73747,0.120715543628
73748,3.95542974729e-06
73749,0.351194739342
73750,0.0100854011253
73751,0.00577854225412
73757,2.02936462301e-05
73762,0.0135791543871
73765,0.0089903390035
73766,0.168514192104
73769,0.0131278056651
73772,0.0169253665954
73773,0.170122683048
73774,0.0436886623502
73779,0.99983215332
73787,1.51125659613e-05
73789,0.0121316220611
73790,0.237974539399
73791,5.08738412464e-06
73796,0.00519938440993
73799,0.375780433416
73808,0.102928027511
73809,2.30104578804e-05
73810,5.00258784086e-06
73815,0.0333636552095
73816,1.55289762915e-05
73818,2.95408153761e-06
73822,0.0522053577006
73823,0.00413175439462
73830,0.00206857151352
73831,0.126132816076
73833,2.87392740574e-05
73834,0.000181519484613
73836,9.16982173749e-07
73837,0.116568908095
73841,0.00965754408389
73842,1.45729973156e-06
73843,0.0378989093006
73844,1.09060001705e-05
73845,0.991258203983
73846,4.45490950369e-05
73848,1.16445726235e-05
73852,0.00680822134018
73856,0.00708862440661
73857,0.00524871889502
73859,6.34890602669e-05
73860,0.0157969594002
73864,1.73598618858e-06
73866,0.00815169047564
73867,0.00151505693793
73868,0.591348767281
73869,0.0595214217901
73872,8.78181381267e-05
73873,0.984225273132
73875,0.00021055113757
73876,0.00204073521309
73877,0.176778197289
73878,2.27675136557e-05
73880,0.999557435513
73881,0.0455724410713
73888,8.81497981027e-05
73890,0.106938689947
73891,5.82315406064e-05
73892,0.176303237677
73899,1.40522197398e-05
73901,1.154252368e-05
73903,0.062674857676
73904,0.00342031707987
73905,4.31205880886e-05
73908,0.339986562729
73916,0.00210067746229
73918,0.00357213802636
73920,0.276134669781
73922,0.251944839954
73926,7.44303997635e-06
73928,0.195020034909
73932,0.499549984932
73934,0.119415536523
73935,0.0025840557646
73939,1.02963076642e-06
73941,5.20293651789e-05
73944,0.00590115506202
73946,0.984769582748
73947,9.38719404076e-06
73949,0.000221942667849
73951,0.0757658854127
73952,0.00573998084292
73953,0.140071213245
73958,0.00439782626927
73959,0.17616520822
73961,0.015749655664
73962,6.88808722771e-05
73965,0.00254602660425
73966,0.999217271805
73967,0.0189167317003
73969,0.00946830119938
73971,0.00663668476045
73973,0.933245539665
73975,0.119227536023
73981,5.96120798946e-06
73982,3.64119805454e-05
73984,0.266192823648
73985,0.999426007271
73987,3.1657227737e-06
73990,0.0830781832337
73992,3.76807997782e-06
73995,0.000270421907771
73997,0.582286715508
73999,0.516840159893
74000,0.999032139778
74002,9.58830878517e-06
74003,0.0622013472021
74004,0.998447239399
74005,0.982243597507
74006,0.00599937140942
74007,0.998020410538
74012,1.07651867438e-05
74013,0.0029932600446
74021,0.99996650219
74022,0.000479654176161
74023,0.000138049101224
74025,4.97531436849e-05
74026,0.000173070526216
74027,0.000250825891271
74033,0.0291801840067
74034,0.0593757107854
74035,0.000767134130001
74038,0.00473494874313
74039,0.000185240060091
74040,0.00251578679308
74043,0.999765574932
74045,2.48519481829e-05
74048,0.000197698784177
74050,0.0934283658862
74051,3.04628410959e-05
74052,0.338502138853
74058,0.00387795805
74062,6.02106083534e-05
74064,0.0325139798224
74070,0.097134962678
74072,3.46695123881e-05
74074,0.00839111208916
74076,2.35999686993e-05
74078,5.66006674489e-05
74079,3.15792458423e-05
74080,3.05828798446e-05
74084,0.0949658229947
74085,0.00050014682347
74086,5.96647487328e-06
74095,0.155076473951
74098,2.20693027586e-06
74099,0.000110059656436
74100,2.34169783653e-06
74105,0.0143929049373
74106,1.78507616511e-06
74107,0.00318471435457
74108,3.29330432578e-05
74109,0.208531528711
74120,0.000351661641616
74126,0.0266176331788
74128,0.329219669104
74131,0.0348418690264
74134,1.18473644761e-05
74136,0.495404660702
74137,2.1791063773e-05
74138,0.0530994310975
74139,0.0578137896955
74144,0.0142853250727
74148,0.0560016259551
74149,0.383031398058
74151,0.00601496873423
74155,0.0622651353478
74158,4.88942787342e-05
74162,8.18916014396e-05
74166,0.812105238438
74168,0.104998327792
74169,0.593383193016
74170,0.000837713538203
74172,3.62889513781e-05
74175,4.72581159556e-05
74177,0.0368149392307
74178,0.999016523361
74179,0.0263882651925
74180,2.84172028842e-06
74184,0.421541720629
74185,0.278128862381
74186,0.0174257326871
74190,0.00480494601652
74193,0.000340190716088
74195,0.000113688358397
74196,0.000478757981909
74197,0.0770062580705
74199,1.36065382321e-05
74201,0.0144255449995
74202,0.0344278924167
74208,0.00105749350041
74210,1.3083939848e-05
74211,6.35926844552e-05
74213,0.00593000929803
74214,3.35276604346e-06
74216,0.0257161799818
74221,0.901577293873
74222,1.32513775952e-06
